Variable,Value
x#1#2#23#5#3#1,0.0
x2#3#2#23#1#2#1,0.0
x2#3#2#23#1#1#2,0.0
x2#3#2#23#1#1#1,0.0
Q#1#2#23,0.0
I#1#2#23,0.0
x#1#2#24#5#1#1,0.0
x#1#2#24#5#1#2,0.0
x#1#2#24#5#2#1,0.0
x#1#2#24#5#3#1,0.0
x2#3#2#24#1#2#1,0.0
x2#3#2#24#1#1#2,0.0
x2#3#2#24#1#1#1,0.0
Q#1#2#24,0.0
I#1#2#24,0.0
x#1#2#25#5#3#1,0.0
x#1#2#25#5#1#1,0.0
x#1#2#25#5#1#2,0.0
x#1#2#25#5#2#1,0.0
x2#3#2#25#1#2#1,0.0
x2#3#2#25#1#1#2,0.0
x2#3#2#25#1#1#1,0.0
Q#1#2#25,0.0
I#1#2#25,0.0
x#1#2#26#5#1#1,0.0
x#1#2#26#5#1#2,0.0
x#1#2#26#5#2#1,0.0
x#1#2#26#5#3#1,0.0
x2#3#2#26#1#2#1,0.0
x2#3#2#26#1#1#2,0.0
x2#3#2#26#1#1#1,0.0
Q#1#2#26,0.0
I#1#2#26,0.0
x#1#2#27#5#3#1,0.0
x#1#2#27#5#2#1,0.0
x#1#2#27#5#1#2,0.0
x#1#2#27#5#1#1,0.0
x2#3#2#27#1#2#1,0.0
x2#3#2#27#1#1#2,0.0
x2#3#2#27#1#1#1,0.0
Q#1#2#27,0.0
I#1#2#27,0.0
x#1#2#28#5#3#1,0.0
x#1#2#28#5#2#1,0.0
x#1#2#28#5#1#2,0.0
x#1#2#28#5#1#1,0.0
x2#3#2#28#1#2#1,0.0
x2#3#2#28#1#1#2,0.0
x2#3#2#28#1#1#1,0.0
Q#1#2#28,0.0
I#1#2#28,0.0
x#1#2#29#5#3#1,0.0
x#1#2#29#5#2#1,0.0
x#1#2#29#5#1#2,0.0
x#1#2#29#5#1#1,0.0
x2#3#2#29#1#2#1,0.0
x2#3#2#29#1#1#2,0.0
x2#3#2#29#1#1#1,0.0
Q#1#2#29,0.0
I#1#2#29,0.0
x#1#2#30#5#1#1,0.0
x#1#2#30#5#1#2,0.0
x#1#2#30#5#2#1,0.0
x#1#2#30#5#3#1,0.0
x2#3#2#30#1#2#1,0.0
x2#3#2#30#1#1#2,0.0
x2#3#2#30#1#1#1,0.0
Q#1#2#30,0.0
I#1#2#30,0.0
x#1#3#1#5#2#1,0.0
x#1#3#1#5#1#1,0.0
x#1#3#1#5#1#2,0.0
x#1#3#1#5#3#1,25.0
Q#1#3#1,0.0
I#1#3#0,50.0
I#1#3#1,25.0
x#1#3#2#5#3#1,0.0
x#1#3#2#5#2#1,0.0
x#1#3#2#5#1#2,0.0
x#1#3#2#5#1#1,0.0
Q#1#3#2,0.0
I#1#3#2,25.0
x#1#3#3#5#3#1,25.0
x#1#3#3#5#2#1,0.0
x#1#3#3#5#1#2,0.0
x#1#3#3#5#1#1,0.0
Q#1#3#3,0.0
I#1#3#3,0.0
x#1#3#4#5#1#1,0.0
x#1#3#4#5#1#2,0.0
x#1#3#4#5#2#1,0.0
x#1#3#4#5#3#1,0.0
Q#1#3#4,0.0
I#1#3#4,0.0
x#1#3#5#5#3#1,0.0
x#1#3#5#5#2#1,0.0
x#1#3#5#5#1#2,0.0
x#1#3#5#5#1#1,0.0
Q#1#3#5,0.0
I#1#3#5,0.0
x#1#3#6#5#1#1,0.0
x#1#3#6#5#1#2,0.0
x#1#3#6#5#2#1,0.0
x#1#3#6#5#3#1,0.0
Q#1#3#6,0.0
I#1#3#6,0.0
x#1#3#7#5#1#1,0.0
x#1#3#7#5#1#2,0.0
x#1#3#7#5#2#1,0.0
x#1#3#7#5#3#1,0.0
Q#1#3#7,0.0
I#1#3#7,0.0
x#1#3#8#5#1#1,0.0
x#1#3#8#5#1#2,0.0
x#1#3#8#5#2#1,0.0
x#1#3#8#5#3#1,0.0
Q#1#3#8,0.0
I#1#3#8,0.0
x#1#3#9#5#3#1,0.0
x#1#3#9#5#2#1,0.0
x#1#3#9#5#1#2,0.0
x#1#3#9#5#1#1,0.0
Q#1#3#9,0.0
I#1#3#9,0.0
x#1#3#10#5#1#1,0.0
x#1#3#10#5#1#2,0.0
x#1#3#10#5#2#1,0.0
x#1#3#10#5#3#1,0.0
Q#1#3#10,0.0
I#1#3#10,0.0
x#1#3#11#5#3#1,25.0
x#1#3#11#5#2#1,0.0
x#1#3#11#5#1#2,0.0
x#1#3#11#5#1#1,0.0
Q#1#3#11,25.0
I#1#3#11,0.0
x#1#3#12#5#3#1,0.0
x#1#3#12#5#2#1,0.0
x#1#3#12#5#1#2,0.0
x#1#3#12#5#1#1,0.0
Q#1#3#12,0.0
I#1#3#12,0.0
x#1#3#13#5#3#1,0.0
x#1#3#13#5#1#2,0.0
x#1#3#13#5#1#1,0.0
x#1#3#13#5#2#1,0.0
Q#1#3#13,0.0
I#1#3#13,0.0
x#1#3#14#5#1#1,0.0
x#1#3#14#5#1#2,0.0
x#1#3#14#5#2#1,0.0
x#1#3#14#5#3#1,0.0
Q#1#3#14,0.0
I#1#3#14,0.0
x#1#3#15#5#1#1,0.0
x#1#3#15#5#1#2,0.0
x#1#3#15#5#2#1,0.0
x#1#3#15#5#3#1,0.0
Q#1#3#15,0.0
I#1#3#15,0.0
x#1#3#16#5#1#1,0.0
x#1#3#16#5#1#2,0.0
x#1#3#16#5#2#1,0.0
x#1#3#16#5#3#1,0.0
Q#1#3#16,0.0
I#1#3#16,0.0
x#1#3#17#5#1#1,0.0
x#1#3#17#5#1#2,0.0
x#1#3#17#5#2#1,0.0
x#1#3#17#5#3#1,0.0
Q#1#3#17,0.0
I#1#3#17,0.0
x#1#3#18#5#3#1,0.0
x#1#3#18#5#2#1,0.0
x#1#3#18#5#1#2,0.0
x#1#3#18#5#1#1,0.0
Q#1#3#18,0.0
I#1#3#18,0.0
x#1#3#19#5#1#1,0.0
x#1#3#19#5#1#2,0.0
x#1#3#19#5#2#1,0.0
x#1#3#19#5#3#1,0.0
Q#1#3#19,0.0
I#1#3#19,0.0
x#1#3#20#5#1#1,0.0
x#1#3#20#5#1#2,0.0
x#1#3#20#5#2#1,0.0
x#1#3#20#5#3#1,0.0
Q#1#3#20,0.0
I#1#3#20,0.0
x#1#3#21#5#3#1,0.0
x#1#3#21#5#1#2,0.0
x#1#3#21#5#1#1,0.0
x#1#3#21#5#2#1,0.0
Q#1#3#21,0.0
I#1#3#21,0.0
x#1#3#22#5#2#1,0.0
x#1#3#22#5#1#1,0.0
x#1#3#22#5#1#2,0.0
x#1#3#22#5#3#1,0.0
Q#1#3#22,0.0
I#1#3#22,0.0
x#1#3#23#5#1#1,0.0
x#1#3#23#5#1#2,0.0
x#1#3#23#5#2#1,0.0
x#1#3#23#5#3#1,0.0
Q#1#3#23,0.0
I#1#3#23,0.0
x#1#3#24#5#3#1,0.0
x#1#3#24#5#2#1,0.0
x#1#3#24#5#1#2,0.0
x#1#3#24#5#1#1,0.0
Q#1#3#24,0.0
I#1#3#24,0.0
x#1#3#25#5#3#1,0.0
x#1#3#25#5#2#1,0.0
x#1#3#25#5#1#2,0.0
x#1#3#25#5#1#1,0.0
Q#1#3#25,0.0
I#1#3#25,0.0
x#1#3#26#5#3#1,0.0
x#1#3#26#5#2#1,0.0
x#1#3#26#5#1#2,0.0
x#1#3#26#5#1#1,0.0
Q#1#3#26,0.0
I#1#3#26,0.0
x#1#3#27#5#3#1,0.0
x#1#3#27#5#2#1,0.0
x#1#3#27#5#1#2,0.0
x#1#3#27#5#1#1,0.0
Q#1#3#27,0.0
I#1#3#27,0.0
x#1#3#28#5#3#1,0.0
x#1#3#28#5#2#1,0.0
x#1#3#28#5#1#2,0.0
x#1#3#28#5#1#1,0.0
Q#1#3#28,0.0
I#1#3#28,0.0
x#1#3#29#5#1#1,0.0
x#1#3#29#5#1#2,0.0
x#1#3#29#5#2#1,0.0
x#1#3#29#5#3#1,0.0
Q#1#3#29,0.0
I#1#3#29,0.0
x#1#3#30#5#3#1,0.0
x#1#3#30#5#2#1,0.0
x#1#3#30#5#1#2,0.0
x#1#3#30#5#1#1,0.0
Q#1#3#30,0.0
I#1#3#30,0.0
x#2#5#1#5#2#1,9.830400000000001
x#2#5#1#5#1#1,6.169599999999999
Q#2#5#1,0.0
I#2#5#0,16.0
I#2#5#1,0.0
x#2#5#2#5#2#1,0.0
x#2#5#2#5#1#1,0.0
Q#2#5#2,0.0
I#2#5#2,0.0
x#2#5#3#5#1#1,0.0
x#2#5#3#5#2#1,0.0
Q#2#5#3,0.0
I#2#5#3,0.0
x#2#5#4#5#2#1,0.0
x#2#5#4#5#1#1,0.0
Q#2#5#4,0.0
I#2#5#4,0.0
x#2#5#5#5#2#1,0.0
x#2#5#5#5#1#1,0.0
Q#2#5#5,0.0
I#2#5#5,0.0
x#2#5#6#5#1#1,0.0
x#2#5#6#5#2#1,0.0
Q#2#5#6,0.0
I#2#5#6,0.0
x#2#5#7#5#2#1,4.508799999999937
x#2#5#7#5#1#1,0.0
Q#2#5#7,4.508799999999937
I#2#5#7,0.0
x#2#5#8#5#1#1,0.0
x#2#5#8#5#2#1,0.0
Q#2#5#8,-0.0
I#2#5#8,0.0
x#2#5#9#5#1#1,0.0
x#2#5#9#5#2#1,9.830400000000001
Q#2#5#9,9.830400000000001
I#2#5#9,0.0
x#2#5#10#5#2#1,0.0
x#2#5#10#5#1#1,16.000000000000004
Q#2#5#10,16.000000000000004
I#2#5#10,0.0
x#2#5#11#5#1#1,0.0
x#2#5#11#5#2#1,0.0
Q#2#5#11,-0.0
I#2#5#11,0.0
x#2#5#12#5#2#1,0.0
x#2#5#12#5#1#1,0.0
Q#2#5#12,-0.0
I#2#5#12,0.0
x#2#5#13#5#1#1,16.000000000000004
x#2#5#13#5#2#1,0.0
Q#2#5#13,16.000000000000004
I#2#5#13,0.0
x#2#5#14#5#2#1,0.0
x#2#5#14#5#1#1,0.0
Q#2#5#14,-0.0
I#2#5#14,0.0
x#2#5#15#5#2#1,9.830400000000001
x#2#5#15#5#1#1,0.0
Q#2#5#15,9.830400000000001
I#2#5#15,0.0
x#2#5#16#5#2#1,0.0
x#2#5#16#5#1#1,0.0
Q#2#5#16,-0.0
I#2#5#16,0.0
x#2#5#17#5#1#1,16.000000000000004
x#2#5#17#5#2#1,0.0
Q#2#5#17,16.000000000000004
I#2#5#17,0.0
x#2#5#18#5#2#1,9.830400000000001
x#2#5#18#5#1#1,0.0
Q#2#5#18,9.830400000000001
I#2#5#18,0.0
x#2#5#19#5#2#1,0.0
x#2#5#19#5#1#1,0.0
Q#2#5#19,-0.0
I#2#5#19,0.0
x#2#5#20#5#2#1,0.0
x#2#5#20#5#1#1,0.0
Q#2#5#20,-0.0
I#2#5#20,0.0
x#2#5#21#5#2#1,9.830400000000001
x#2#5#21#5#1#1,6.169600000000003
Q#2#5#21,16.000000000000004
I#2#5#21,0.0
x#2#5#22#5#1#1,0.0
x#2#5#22#5#2#1,0.0
Q#2#5#22,-0.0
I#2#5#22,0.0
x#2#5#23#5#2#1,0.0
x#2#5#23#5#1#1,0.0
Q#2#5#23,-0.0
I#2#5#23,0.0
x#2#5#24#5#2#1,0.0
x#2#5#24#5#1#1,0.0
Q#2#5#24,-0.0
I#2#5#24,0.0
x#2#5#25#5#2#1,0.0
x#2#5#25#5#1#1,0.0
Q#2#5#25,0.0
I#2#5#25,0.0
x#2#5#26#5#1#1,0.0
x#2#5#26#5#2#1,0.0
Q#2#5#26,0.0
I#2#5#26,0.0
x#2#5#27#5#1#1,0.0
x#2#5#27#5#2#1,0.0
Q#2#5#27,0.0
I#2#5#27,0.0
x#2#5#28#5#1#1,0.0
x#2#5#28#5#2#1,0.0
Q#2#5#28,0.0
I#2#5#28,0.0
x#2#5#29#5#2#1,0.0
x#2#5#29#5#1#1,0.0
Q#2#5#29,0.0
I#2#5#29,0.0
x#2#5#30#5#1#1,0.0
x#2#5#30#5#2#1,0.0
Q#2#5#30,0.0
I#2#5#30,0.0
yd#3#1#2#1,0.0
x#3#1#1#5#2#1,0.0
x#3#1#1#5#1#2,21.168
x#3#1#1#5#1#1,0.0
x2#1#1#1#3#3#1,0.0
x2#1#1#1#3#2#1,0.0
x2#1#1#1#3#1#2,0.0
x2#1#1#1#3#1#1,0.0
Q#3#1#1,0.0
I#3#1#0,80.0
I#3#1#1,58.832
yd#3#1#2#2,12.899999999999961
x#3#1#2#5#2#1,0.0
x#3#1#2#5#1#2,0.0
x#3#1#2#5#1#1,0.0
x2#1#1#2#3#3#1,0.0
x2#1#1#2#3#2#1,0.0
x2#1#1#2#3#1#2,0.0
x2#1#1#2#3#1#1,0.0
Q#3#1#2,0.0
I#3#1#2,45.93200000000004
yd#3#1#2#3,21.42
x#3#1#3#5#1#1,0.0
x#3#1#3#5#1#2,0.0
x#3#1#3#5#2#1,0.0
x2#1#1#3#3#3#1,0.0
x2#1#1#3#3#2#1,0.0
x2#1#1#3#3#1#2,0.0
x2#1#1#3#3#1#1,0.0
Q#3#1#3,0.0
I#3#1#3,24.512000000000036
yd#3#1#2#4,0.0
x#3#1#4#5#2#1,0.0
x#3#1#4#5#1#2,0.0
x#3#1#4#5#1#1,0.0
x2#1#1#4#3#3#1,0.0
x2#1#1#4#3#2#1,0.0
x2#1#1#4#3#1#2,0.0
x2#1#1#4#3#1#1,0.0
Q#3#1#4,0.0
I#3#1#4,24.512000000000036
yd#3#1#2#5,0.0
x#3#1#5#5#1#2,3.092000000000036
x#3#1#5#5#1#1,0.0
x#3#1#5#5#2#1,0.0
x2#1#1#5#3#3#1,0.0
x2#1#1#5#3#2#1,0.0
x2#1#1#5#3#1#2,0.0
x2#1#1#5#3#1#1,0.0
Q#3#1#5,0.0
I#3#1#5,21.42
yd#3#1#2#6,21.42
x#3#1#6#5#2#1,0.0
x#3#1#6#5#1#2,0.0
x#3#1#6#5#1#1,0.0
x2#1#1#6#3#3#1,0.0
x2#1#1#6#3#2#1,0.0
x2#1#1#6#3#1#2,0.0
x2#1#1#6#3#1#1,0.0
Q#3#1#6,0.0
I#3#1#6,0.0
yd#3#1#2#7,0.0
x#3#1#7#5#2#1,0.0
x#3#1#7#5#1#2,0.0
x#3#1#7#5#1#1,0.0
x2#1#1#7#3#3#1,0.0
x2#1#1#7#3#2#1,0.0
x2#1#1#7#3#1#2,0.0
x2#1#1#7#3#1#1,0.0
Q#3#1#7,0.0
I#3#1#7,0.0
yd#3#1#2#8,0.0
x#3#1#8#5#1#2,0.0
x#3#1#8#5#1#1,0.0
x#3#1#8#5#2#1,0.0
x2#1#1#8#3#3#1,0.0
x2#1#1#8#3#2#1,0.0
x2#1#1#8#3#1#2,0.0
x2#1#1#8#3#1#1,0.0
Q#3#1#8,0.0
I#3#1#8,0.0
yd#3#1#2#9,0.0
x#3#1#9#5#2#1,0.0
x#3#1#9#5#1#2,0.0
x#3#1#9#5#1#1,0.0
x2#1#1#9#3#3#1,0.0
x2#1#1#9#3#2#1,0.0
x2#1#1#9#3#1#2,0.0
x2#1#1#9#3#1#1,0.0
Q#3#1#9,0.0
I#3#1#9,0.0
yd#3#1#2#10,0.0
x#3#1#10#5#1#1,0.0
x#3#1#10#5#1#2,0.0
x#3#1#10#5#2#1,0.0
x2#1#1#10#3#3#1,0.0
x2#1#1#10#3#2#1,0.0
x2#1#1#10#3#1#2,0.0
x2#1#1#10#3#1#1,0.0
Q#3#1#10,0.0
I#3#1#10,0.0
yd#3#1#2#11,0.0
x#3#1#11#5#2#1,0.0
x#3#1#11#5#1#2,0.0
x#3#1#11#5#1#1,0.0
x2#1#1#11#3#3#1,0.0
x2#1#1#11#3#2#1,0.0
x2#1#1#11#3#1#2,0.0
x2#1#1#11#3#1#1,0.0
Q#3#1#11,0.0
I#3#1#11,0.0
yd#3#1#2#12,0.0
x#3#1#12#5#1#1,0.0
x#3#1#12#5#1#2,0.0
x#3#1#12#5#2#1,0.0
x2#1#1#12#3#3#1,0.0
x2#1#1#12#3#2#1,0.0
x2#1#1#12#3#1#2,0.0
x2#1#1#12#3#1#1,0.0
Q#3#1#12,0.0
I#3#1#12,0.0
yd#3#1#2#13,0.0
x#3#1#13#5#1#1,0.0
x#3#1#13#5#2#1,0.0
x#3#1#13#5#1#2,0.0
x2#1#1#13#3#3#1,0.0
x2#1#1#13#3#2#1,0.0
x2#1#1#13#3#1#2,0.0
x2#1#1#13#3#1#1,0.0
Q#3#1#13,0.0
I#3#1#13,0.0
yd#3#1#2#14,0.0
x#3#1#14#5#1#1,0.0
x#3#1#14#5#1#2,0.0
x#3#1#14#5#2#1,0.0
x2#1#1#14#3#3#1,0.0
x2#1#1#14#3#2#1,0.0
x2#1#1#14#3#1#2,0.0
x2#1#1#14#3#1#1,0.0
Q#3#1#14,0.0
I#3#1#14,0.0
yd#3#1#2#15,0.0
x#3#1#15#5#2#1,0.0
x#3#1#15#5#1#2,0.0
x#3#1#15#5#1#1,0.0
x2#1#1#15#3#3#1,0.0
x2#1#1#15#3#2#1,0.0
x2#1#1#15#3#1#2,0.0
x2#1#1#15#3#1#1,0.0
Q#3#1#15,0.0
I#3#1#15,0.0
yd#3#1#2#16,0.0
x#3#1#16#5#2#1,0.0
x#3#1#16#5#1#2,0.0
x#3#1#16#5#1#1,0.0
x2#1#1#16#3#3#1,0.0
x2#1#1#16#3#2#1,0.0
x2#1#1#16#3#1#2,0.0
x2#1#1#16#3#1#1,0.0
Q#3#1#16,0.0
I#3#1#16,0.0
yd#3#1#2#17,0.0
x#3#1#17#5#1#1,0.0
x#3#1#17#5#1#2,0.0
x#3#1#17#5#2#1,0.0
x2#1#1#17#3#3#1,0.0
x2#1#1#17#3#2#1,0.0
x2#1#1#17#3#1#2,0.0
x2#1#1#17#3#1#1,0.0
Q#3#1#17,0.0
I#3#1#17,0.0
yd#3#1#2#18,0.0
x#3#1#18#5#2#1,0.0
x#3#1#18#5#1#2,0.0
x#3#1#18#5#1#1,0.0
x2#1#1#18#3#3#1,0.0
x2#1#1#18#3#2#1,0.0
x2#1#1#18#3#1#2,0.0
x2#1#1#18#3#1#1,0.0
Q#3#1#18,0.0
I#3#1#18,0.0
yd#3#1#2#19,0.0
x#3#1#19#5#1#2,0.0
x#3#1#19#5#2#1,0.0
x#3#1#19#5#1#1,0.0
x2#1#1#19#3#3#1,0.0
x2#1#1#19#3#2#1,0.0
x2#1#1#19#3#1#2,0.0
x2#1#1#19#3#1#1,0.0
Q#3#1#19,0.0
I#3#1#19,0.0
yd#3#1#2#20,0.0
x#3#1#20#5#1#1,0.0
x#3#1#20#5#1#2,0.0
x#3#1#20#5#2#1,0.0
x2#1#1#20#3#3#1,0.0
x2#1#1#20#3#2#1,0.0
x2#1#1#20#3#1#2,0.0
x2#1#1#20#3#1#1,0.0
Q#3#1#20,0.0
I#3#1#20,0.0
yd#3#1#2#21,0.0
x#3#1#21#5#1#1,0.0
x#3#1#21#5#1#2,0.0
x#3#1#21#5#2#1,0.0
x2#1#1#21#3#3#1,0.0
x2#1#1#21#3#2#1,0.0
x2#1#1#21#3#1#2,0.0
x2#1#1#21#3#1#1,0.0
Q#3#1#21,0.0
I#3#1#21,0.0
yd#3#1#2#22,0.0
x#3#1#22#5#1#1,21.168
x#3#1#22#5#1#2,21.168
x#3#1#22#5#2#1,12.096
x2#1#1#22#3#3#1,0.0
x2#1#1#22#3#2#1,0.0
x2#1#1#22#3#1#2,0.0
x2#1#1#22#3#1#1,0.0
Q#3#1#22,54.432
I#3#1#22,0.0
yd#3#1#2#23,0.0
x#3#1#23#5#2#1,0.0
x#3#1#23#5#1#2,0.0
x#3#1#23#5#1#1,0.0
x2#1#1#23#3#3#1,0.0
x2#1#1#23#3#2#1,0.0
x2#1#1#23#3#1#2,0.0
x2#1#1#23#3#1#1,0.0
Q#3#1#23,-0.0
I#3#1#23,0.0
yd#3#1#2#24,0.0
x#3#1#24#5#2#1,12.096
x#3#1#24#5#1#2,21.168
x#3#1#24#5#1#1,10.3159999999999
x2#1#1#24#3#3#1,0.0
x2#1#1#24#3#2#1,0.0
x2#1#1#24#3#1#2,0.0
x2#1#1#24#3#1#1,0.0
Q#3#1#24,43.5799999999999
I#3#1#24,0.0
yd#3#1#2#25,0.0
x#3#1#25#5#2#1,0.0
x#3#1#25#5#1#2,0.0
x#3#1#25#5#1#1,0.0
x2#1#1#25#3#3#1,0.0
x2#1#1#25#3#2#1,0.0
x2#1#1#25#3#1#2,0.0
x2#1#1#25#3#1#1,0.0
Q#3#1#25,-0.0
I#3#1#25,0.0
yd#3#1#2#26,0.0
x#3#1#26#5#1#1,21.168
x#3#1#26#5#1#2,21.168
x#3#1#26#5#2#1,12.096
x2#1#1#26#3#3#1,0.0
x2#1#1#26#3#2#1,0.0
x2#1#1#26#3#1#2,0.0
x2#1#1#26#3#1#1,0.0
Q#3#1#26,54.432
I#3#1#26,0.0
yd#3#1#2#27,0.0
x#3#1#27#5#1#1,0.0
x#3#1#27#5#1#2,0.0
x#3#1#27#5#2#1,0.0
x2#1#1#27#3#3#1,0.0
x2#1#1#27#3#2#1,0.0
x2#1#1#27#3#1#2,0.0
x2#1#1#27#3#1#1,0.0
Q#3#1#27,0.0
I#3#1#27,0.0
yd#3#1#2#28,0.0
x#3#1#28#5#1#1,0.0
x#3#1#28#5#1#2,0.0
x#3#1#28#5#2#1,0.0
x2#1#1#28#3#3#1,0.0
x2#1#1#28#3#2#1,0.0
x2#1#1#28#3#1#2,0.0
x2#1#1#28#3#1#1,0.0
Q#3#1#28,0.0
I#3#1#28,0.0
yd#3#1#2#29,0.0
x#3#1#29#5#1#1,0.0
x#3#1#29#5#1#2,0.0
x#3#1#29#5#2#1,0.0
x2#1#1#29#3#3#1,0.0
x2#1#1#29#3#2#1,0.0
x2#1#1#29#3#1#2,0.0
x2#1#1#29#3#1#1,0.0
Q#3#1#29,0.0
I#3#1#29,0.0
yd#3#1#2#30,0.0
x#3#1#30#5#2#1,0.0
x#3#1#30#5#1#2,0.0
x#3#1#30#5#1#1,0.0
x2#1#1#30#3#3#1,0.0
x2#1#1#30#3#2#1,0.0
x2#1#1#30#3#1#2,0.0
x2#1#1#30#3#1#1,0.0
Q#3#1#30,0.0
I#3#1#30,0.0
x#3#2#1#5#2#1,12.96
x#3#2#1#5#1#2,0.0
x#3#2#1#5#1#1,0.0
x2#1#2#1#3#1#1,0.0
x2#1#2#1#3#1#2,0.0
x2#1#2#1#3#2#1,0.0
x2#1#2#1#3#3#1,0.0
Q#3#2#1,0.0
I#3#2#0,21.42
I#3#2#1,8.46
x#3#2#2#5#1#1,0.0
x#3#2#2#5#1#2,0.0
x#3#2#2#5#2#1,0.0
x2#1#2#2#3#1#1,0.0
x2#1#2#2#3#1#2,0.0
x2#1#2#2#3#2#1,0.0
x2#1#2#2#3#3#1,0.0
Q#3#2#2,0.0
I#3#2#2,8.46
x#3#2#3#5#2#1,12.96
x#3#2#3#5#1#2,0.0
x#3#2#3#5#1#1,0.0
x2#1#2#3#3#1#1,0.0
x2#1#2#3#3#1#2,0.0
x2#1#2#3#3#2#1,0.0
x2#1#2#3#3#3#1,0.0
Q#3#2#3,12.899999999999961
I#3#2#3,8.399999999999961
x#3#2#4#5#2#1,0.0
x#3#2#4#5#1#2,0.0
x#3#2#4#5#1#1,0.0
x2#1#2#4#3#1#1,0.0
x2#1#2#4#3#1#2,0.0
x2#1#2#4#3#2#1,0.0
x2#1#2#4#3#3#1,0.0
Q#3#2#4,21.42
I#3#2#4,29.819999999999965
x#3#2#5#5#1#1,0.0
x#3#2#5#5#1#2,0.0
x#3#2#5#5#2#1,12.96
x2#1#2#5#3#1#1,0.0
x2#1#2#5#3#1#2,0.0
x2#1#2#5#3#2#1,0.0
x2#1#2#5#3#3#1,0.0
Q#3#2#5,0.0
I#3#2#5,16.859999999999964
x#3#2#6#5#2#1,0.0
x#3#2#6#5#1#2,0.0
x#3#2#6#5#1#1,0.0
x2#1#2#6#3#1#1,0.0
x2#1#2#6#3#1#2,0.0
x2#1#2#6#3#2#1,0.0
x2#1#2#6#3#3#1,0.0
Q#3#2#6,0.0
I#3#2#6,16.859999999999964
x#3#2#7#5#2#1,12.96
x#3#2#7#5#1#2,22.68
x#3#2#7#5#1#1,2.639999999999965
x2#1#2#7#3#1#1,0.0
x2#1#2#7#3#1#2,0.0
x2#1#2#7#3#2#1,0.0
x2#1#2#7#3#3#1,0.0
Q#3#2#7,21.42
I#3#2#7,0.0
x#3#2#8#5#1#1,0.0
x#3#2#8#5#1#2,0.0
x#3#2#8#5#2#1,0.0
x2#1#2#8#3#1#1,0.0
x2#1#2#8#3#1#2,0.0
x2#1#2#8#3#2#1,0.0
x2#1#2#8#3#3#1,0.0
Q#3#2#8,0.0
I#3#2#8,0.0
x#3#2#9#5#1#1,0.0
x#3#2#9#5#1#2,0.0
x#3#2#9#5#2#1,0.0
x2#1#2#9#3#1#1,0.0
x2#1#2#9#3#1#2,0.0
x2#1#2#9#3#2#1,0.0
x2#1#2#9#3#3#1,0.0
Q#3#2#9,0.0
I#3#2#9,0.0
x#3#2#10#5#2#1,0.0
x#3#2#10#5#1#2,0.0
x#3#2#10#5#1#1,0.0
x2#1#2#10#3#1#1,0.0
x2#1#2#10#3#1#2,0.0
x2#1#2#10#3#2#1,0.0
x2#1#2#10#3#3#1,0.0
Q#3#2#10,0.0
I#3#2#10,0.0
x#3#2#11#5#1#2,0.0
x#3#2#11#5#2#1,0.0
x#3#2#11#5#1#1,0.0
x2#1#2#11#3#1#1,0.0
x2#1#2#11#3#1#2,0.0
x2#1#2#11#3#2#1,0.0
x2#1#2#11#3#3#1,0.0
Q#3#2#11,0.0
I#3#2#11,0.0
x#3#2#12#5#1#1,0.0
x#3#2#12#5#1#2,0.0
x#3#2#12#5#2#1,0.0
x2#1#2#12#3#1#1,0.0
x2#1#2#12#3#1#2,0.0
x2#1#2#12#3#2#1,0.0
x2#1#2#12#3#3#1,0.0
Q#3#2#12,0.0
I#3#2#12,0.0
x#3#2#13#5#2#1,0.0
x#3#2#13#5#1#2,0.0
x#3#2#13#5#1#1,0.0
x2#1#2#13#3#1#1,0.0
x2#1#2#13#3#1#2,0.0
x2#1#2#13#3#2#1,0.0
x2#1#2#13#3#3#1,0.0
Q#3#2#13,0.0
I#3#2#13,0.0
x#3#2#14#5#1#1,0.0
x#3#2#14#5#1#2,0.0
x#3#2#14#5#2#1,0.0
x2#1#2#14#3#1#1,0.0
x2#1#2#14#3#1#2,0.0
x2#1#2#14#3#2#1,0.0
x2#1#2#14#3#3#1,0.0
Q#3#2#14,0.0
I#3#2#14,0.0
x#3#2#15#5#1#1,0.0
x#3#2#15#5#1#2,0.0
x#3#2#15#5#2#1,0.0
x2#1#2#15#3#1#1,0.0
x2#1#2#15#3#1#2,0.0
x2#1#2#15#3#2#1,0.0
x2#1#2#15#3#3#1,0.0
Q#3#2#15,0.0
I#3#2#15,0.0
x#3#2#16#5#1#1,0.0
x#3#2#16#5#1#2,0.0
x#3#2#16#5#2#1,0.0
x2#1#2#16#3#1#1,0.0
x2#1#2#16#3#1#2,0.0
x2#1#2#16#3#2#1,0.0
x2#1#2#16#3#3#1,0.0
Q#3#2#16,0.0
I#3#2#16,0.0
x#3#2#17#5#2#1,0.0
x#3#2#17#5#1#2,0.0
x#3#2#17#5#1#1,0.0
x2#1#2#17#3#1#1,0.0
x2#1#2#17#3#1#2,0.0
x2#1#2#17#3#2#1,0.0
x2#1#2#17#3#3#1,0.0
Q#3#2#17,0.0
I#3#2#17,0.0
x#3#2#18#5#2#1,0.0
x#3#2#18#5#1#2,0.0
x#3#2#18#5#1#1,0.0
x2#1#2#18#3#1#1,0.0
x2#1#2#18#3#1#2,0.0
x2#1#2#18#3#2#1,0.0
x2#1#2#18#3#3#1,0.0
Q#3#2#18,0.0
